,y,SRCH_EFRT,PRDV_CNT,CAT_CNT,EVNT_CNT,SAL_PRD,day_off,SEX_CD,AVG_SAL_AMT,AGE_30,AGE_50,AGE_60,AGE_1020
57591,1,27,5,1,27,4500,0,1,21737.67857142857,0,0,1,0
57592,0,16,3,1,16,3000,1,1,21737.67857142857,0,0,1,0
57593,0,8,0,-1,8,0,1,1,21737.67857142857,0,0,1,0
57594,0,4,0,-1,4,0,1,1,21737.67857142857,0,0,1,0
57595,0,9,2,0,9,0,1,1,21737.67857142857,0,0,1,0
57596,0,4,0,-1,4,0,1,1,21737.67857142857,0,0,1,0
57597,0,9,1,0,9,0,1,1,21737.67857142857,0,0,1,0
57598,1,12,1,0,12,0,1,1,21737.67857142857,0,0,1,0
57599,0,4,0,-1,4,0,1,1,21737.67857142857,0,0,1,0
57600,0,46,9,3,46,52000,0,0,5200.0,0,0,0,1
57601,0,21,4,1,21,40500,1,1,17225.0,0,0,0,1
57602,0,24,8,1,24,180120,1,1,17020.25641025641,1,0,0,0
57603,0,6,3,1,6,40000,1,1,21154.0,1,0,0,0
57604,0,6,3,1,6,57000,1,1,21154.0,1,0,0,0
57605,0,6,2,0,6,0,1,1,21154.0,1,0,0,0
57606,0,16,5,1,16,43250,0,1,10000.0,1,0,0,0
57607,0,5,2,0,5,18200,1,0,8666.666666666666,0,0,0,1
57608,0,11,4,0,11,100800,0,0,17837.5,1,0,0,0
57609,0,73,17,3,73,416800,1,1,12067.272727272728,0,0,0,0
57610,0,103,30,2,103,378600,1,1,17476.25,1,0,0,0
57611,0,50,7,1,50,26000,0,0,33349.306596701645,0,0,1,0
57612,0,20,2,1,20,34000,0,0,33349.306596701645,0,0,1,0
57613,1,6,1,0,6,0,0,1,18583.269794721407,1,0,0,0
57614,0,24,5,1,24,75000,0,1,18583.269794721407,1,0,0,0
57615,0,4,0,-1,4,0,1,1,14200.0,1,0,0,0
57616,0,51,11,1,51,143500,0,1,6050.0,0,1,0,0
57617,1,5,0,-1,5,0,0,0,16662.17105263158,0,0,0,0
57618,0,8,0,-1,8,0,0,0,16662.17105263158,0,0,0,0
57619,1,30,5,0,30,5000,1,0,16662.17105263158,0,0,0,0
57620,1,34,14,1,34,191000,1,0,16662.17105263158,0,0,0,0
57621,0,5,5,0,5,52500,1,0,16662.17105263158,0,0,0,0
57622,0,35,6,2,35,70000,1,0,16662.17105263158,0,0,0,0
57623,0,7,3,1,7,13000,1,1,332000.0,1,0,0,0
57624,0,6,1,0,6,0,1,1,17242.410130718956,1,0,0,0
57625,0,4,0,-1,4,0,1,1,17242.410130718956,1,0,0,0
57626,0,20,5,1,20,3200,1,1,32812.5,1,0,0,0
57627,0,16,1,0,16,1600,1,1,32812.5,1,0,0,0
57628,0,10,3,0,10,18800,0,1,9600.0,1,0,0,0
57629,1,4,2,1,4,3000,0,1,10064.285714285714,0,1,0,0
57630,1,4,2,1,4,3000,1,1,10064.285714285714,0,1,0,0
57631,1,4,1,0,4,0,0,1,10064.285714285714,0,1,0,0
57632,0,8,3,1,8,3000,1,1,10064.285714285714,0,1,0,0
57633,1,4,2,1,4,3000,0,1,10064.285714285714,0,1,0,0
57634,1,4,1,0,4,0,1,1,10064.285714285714,0,1,0,0
57635,1,8,4,2,8,30600,0,1,10064.285714285714,0,1,0,0
57636,1,8,4,1,8,94920,1,1,10064.285714285714,0,1,0,0
57637,1,8,4,1,8,80640,0,1,10064.285714285714,0,1,0,0
57638,1,4,2,1,4,2500,1,1,10064.285714285714,0,1,0,0
57639,1,8,4,2,8,31700,1,1,10064.285714285714,0,1,0,0
57640,1,8,4,2,8,18500,0,1,10064.285714285714,0,1,0,0
57641,1,4,2,1,4,59840,1,1,10064.285714285714,0,1,0,0
57642,1,8,4,1,8,119680,1,1,10064.285714285714,0,1,0,0
57643,1,8,4,1,8,67500,1,1,10064.285714285714,0,1,0,0
57644,1,4,2,1,4,24000,1,1,10064.285714285714,0,1,0,0
57645,1,8,4,2,8,74840,1,1,10064.285714285714,0,1,0,0
57646,1,4,2,1,4,33750,1,1,10064.285714285714,0,1,0,0
57647,1,8,4,2,8,37000,0,1,10064.285714285714,0,1,0,0
57648,1,8,4,1,8,5000,1,1,10064.285714285714,0,1,0,0
57649,1,8,4,1,8,21000,1,1,10064.285714285714,0,1,0,0
57650,0,4,2,1,4,2500,1,1,10064.285714285714,0,1,0,0
57651,1,16,8,1,16,107600,1,1,10064.285714285714,0,1,0,0
57652,1,8,4,1,8,30000,0,1,10064.285714285714,0,1,0,0
57653,1,8,4,1,8,30000,0,1,10064.285714285714,0,1,0,0
57654,1,4,1,0,4,0,1,1,10064.285714285714,0,1,0,0
57655,1,4,2,1,4,15000,1,1,10064.285714285714,0,1,0,0
57656,0,4,2,1,4,15000,1,1,10064.285714285714,0,1,0,0
57657,1,31,7,1,31,282240,0,1,36880.0,1,0,0,0
57658,0,11,3,0,11,0,0,1,36880.0,1,0,0,0
57659,1,7,3,1,7,55000,1,1,36880.0,1,0,0,0
57660,1,14,3,1,14,76000,1,1,36880.0,1,0,0,0
57661,1,31,2,0,31,35000,0,1,36880.0,1,0,0,0
57662,1,16,3,1,16,38000,1,1,36880.0,1,0,0,0
57663,0,4,0,-1,4,0,1,1,36880.0,1,0,0,0
57664,0,6,1,0,6,0,0,1,36880.0,1,0,0,0
57665,0,5,0,-1,5,0,0,1,36880.0,1,0,0,0
57666,1,25,7,2,25,88620,0,1,36880.0,1,0,0,0
57667,1,51,16,2,51,100750,0,1,36880.0,1,0,0,0
57668,0,5,1,0,5,0,0,1,36880.0,1,0,0,0
57669,1,14,0,-1,14,0,0,1,36880.0,1,0,0,0
57670,0,13,4,1,13,42250,1,1,36880.0,1,0,0,0
57671,0,44,10,2,44,75305,0,1,13467.5,0,0,0,1
57672,0,47,17,3,47,297050,1,0,17225.982142857145,1,0,0,0
57673,1,90,15,1,90,297450,1,1,19150.0,1,0,0,0
57674,1,4,1,0,4,28000,1,1,19150.0,1,0,0,0
57675,0,10,2,1,10,50400,0,1,19150.0,1,0,0,0
57676,0,5,1,0,5,0,1,1,19150.0,1,0,0,0
57677,0,17,0,-1,17,0,1,0,1463.125,0,0,0,0
57678,1,5,2,0,5,0,0,0,11888.085867620752,1,0,0,0
57679,0,9,2,1,9,0,1,0,11888.085867620752,1,0,0,0
57680,0,6,3,0,6,0,1,0,897.7027027027027,0,0,1,0
57681,1,5,3,0,5,0,1,0,897.7027027027027,0,0,1,0
57682,1,6,3,0,6,0,0,0,897.7027027027027,0,0,1,0
57683,1,5,2,0,5,0,0,0,897.7027027027027,0,0,1,0
57684,0,5,2,0,5,0,1,0,897.7027027027027,0,0,1,0
57685,1,6,3,0,6,0,1,0,897.7027027027027,0,0,1,0
57686,1,5,2,0,5,0,1,0,897.7027027027027,0,0,1,0
57687,0,12,8,0,12,0,1,0,897.7027027027027,0,0,1,0
57688,1,6,2,0,6,0,1,0,897.7027027027027,0,0,1,0
57689,0,4,1,0,4,0,0,0,897.7027027027027,0,0,1,0
57690,0,12,4,0,12,50000,0,0,897.7027027027027,0,0,1,0
57691,1,4,1,0,4,0,1,0,897.7027027027027,0,0,1,0
57692,1,4,1,0,4,0,1,0,897.7027027027027,0,0,1,0
57693,0,6,2,0,6,0,0,0,897.7027027027027,0,0,1,0
57694,0,4,1,0,4,0,0,0,897.7027027027027,0,0,1,0
57695,1,4,1,0,4,0,1,0,897.7027027027027,0,0,1,0
57696,0,4,1,0,4,0,0,0,897.7027027027027,0,0,1,0
57697,0,4,1,0,4,0,0,0,897.7027027027027,0,0,1,0
57698,0,4,1,0,4,0,1,0,897.7027027027027,0,0,1,0
57699,1,4,1,0,4,0,1,0,897.7027027027027,0,0,1,0
57700,0,4,1,0,4,0,0,0,897.7027027027027,0,0,1,0
57701,0,5,1,0,5,0,0,0,897.7027027027027,0,0,1,0
57702,1,5,1,0,5,0,0,0,897.7027027027027,0,0,1,0
57703,0,5,1,0,5,0,0,0,897.7027027027027,0,0,1,0
57704,0,5,1,0,5,0,1,0,897.7027027027027,0,0,1,0
57705,1,4,1,0,4,0,1,0,897.7027027027027,0,0,1,0
57706,1,7,1,0,7,0,1,0,897.7027027027027,0,0,1,0
57707,0,6,1,0,6,0,1,0,897.7027027027027,0,0,1,0
57708,0,59,15,1,59,245950,1,1,14020.238095238095,0,0,0,1
57709,0,45,10,1,45,87900,0,1,9500.0,0,0,0,0
57710,1,6,3,0,6,0,1,1,9500.0,0,0,0,0
57711,0,14,12,0,14,0,1,1,9500.0,0,0,0,0
57712,1,13,12,0,13,0,0,1,9500.0,0,0,0,0
57713,1,67,65,0,67,0,0,1,9500.0,0,0,0,0
57714,0,14,12,0,14,0,1,1,9500.0,0,0,0,0
57715,1,20,19,0,20,0,1,1,9500.0,0,0,0,0
57716,0,287,285,0,287,0,0,1,9500.0,0,0,0,0
57717,0,9,4,1,9,0,0,1,9500.0,0,0,0,0
57718,0,44,41,0,44,0,1,1,9500.0,0,0,0,0
57719,0,7,2,1,7,13300,1,1,9500.0,0,0,0,0
57720,0,15,5,1,15,67500,1,1,19100.0,0,0,0,0
57721,1,7,3,1,7,53040,0,1,13596.42857142857,0,1,0,0
57722,0,20,7,1,20,114240,0,1,13596.42857142857,0,1,0,0
57723,1,40,10,1,40,152900,1,1,31471.5,0,0,0,0
57724,0,33,10,2,33,195050,1,1,31471.5,0,0,0,0
57725,0,4,1,0,4,0,0,1,3633.3333333333335,0,0,0,1
57726,0,49,6,1,49,115500,1,1,3633.3333333333335,0,0,0,1
57727,0,50,11,3,50,48800,1,1,3633.3333333333335,0,0,0,1
57728,1,23,8,1,23,50700,0,1,11579.166666666666,1,0,0,0
57729,0,4,2,1,4,13000,0,1,11579.166666666666,1,0,0,0
57730,0,11,3,1,11,12600,1,1,11579.166666666666,1,0,0,0
57731,0,54,8,1,54,133500,1,1,12600.0,1,0,0,0
57732,0,46,13,2,46,526400,0,1,30430.0,1,0,0,0
57733,0,6,3,1,6,54000,0,1,16750.9375,1,0,0,0
57734,0,14,3,1,14,40800,1,1,16750.9375,1,0,0,0
57735,0,18,6,1,18,86800,0,1,16750.9375,1,0,0,0
57736,1,7,4,1,7,72000,1,1,16750.9375,1,0,0,0
57737,1,5,2,1,5,16800,0,1,16750.9375,1,0,0,0
57738,1,26,4,1,26,36000,0,1,16750.9375,1,0,0,0
57739,1,18,7,1,18,101200,0,1,16750.9375,1,0,0,0
57740,0,31,7,2,31,131060,1,1,16750.9375,1,0,0,0
57741,1,10,5,1,10,46200,1,0,16921.818181818184,0,0,0,0
57742,0,12,1,0,12,9000,1,0,16921.818181818184,0,0,0,0
57743,0,11,2,0,11,113520,0,1,19075.42735042735,0,0,0,0
57744,0,19,3,0,19,76250,1,1,17455.637254901958,1,0,0,0
57745,1,60,15,2,60,82900,0,1,18500.384615384617,0,1,0,0
57746,1,6,3,1,6,1600,1,1,18500.384615384617,0,1,0,0
57747,1,4,1,0,4,0,1,1,18500.384615384617,0,1,0,0
57748,1,4,2,1,4,18000,1,1,18500.384615384617,0,1,0,0
57749,1,41,13,2,41,85000,0,1,18500.384615384617,0,1,0,0
57750,1,49,18,1,49,163000,1,1,18500.384615384617,0,1,0,0
57751,1,22,11,1,22,60000,1,1,18500.384615384617,0,1,0,0
57752,1,7,3,0,7,0,0,1,18500.384615384617,0,1,0,0
57753,1,18,9,2,18,106000,1,1,18500.384615384617,0,1,0,0
57754,0,4,2,1,4,15000,1,1,18500.384615384617,0,1,0,0
57755,1,10,5,1,10,45000,0,1,18500.384615384617,0,1,0,0
57756,1,4,2,1,4,15000,0,1,18500.384615384617,0,1,0,0
57757,1,12,6,1,12,37800,1,1,18500.384615384617,0,1,0,0
57758,0,8,4,1,8,25200,1,1,18500.384615384617,0,1,0,0
57759,1,4,2,1,4,13300,0,1,18500.384615384617,0,1,0,0
57760,0,13,5,1,13,18000,1,1,18500.384615384617,0,1,0,0
57761,1,51,17,1,51,250560,1,1,18500.384615384617,0,1,0,0
57762,1,4,2,1,4,27360,1,1,18500.384615384617,0,1,0,0
57763,1,4,2,1,4,27360,1,1,18500.384615384617,0,1,0,0
57764,1,4,2,1,4,27360,0,1,18500.384615384617,0,1,0,0
57765,1,4,2,1,4,27360,0,1,18500.384615384617,0,1,0,0
57766,1,12,6,1,12,82080,0,1,18500.384615384617,0,1,0,0
57767,1,6,2,0,6,0,0,1,18500.384615384617,0,1,0,0
57768,1,27,5,0,27,0,0,1,18500.384615384617,0,1,0,0
57769,1,4,2,1,4,12000,1,1,18500.384615384617,0,1,0,0
57770,1,42,14,1,42,68000,0,1,18500.384615384617,0,1,0,0
57771,1,13,7,1,13,52000,1,1,18500.384615384617,0,1,0,0
57772,1,17,5,1,17,54320,0,1,18500.384615384617,0,1,0,0
57773,1,4,2,1,4,40320,0,1,18500.384615384617,0,1,0,0
57774,1,4,2,1,4,12000,0,1,18500.384615384617,0,1,0,0
57775,1,4,2,1,4,12000,1,1,18500.384615384617,0,1,0,0
57776,1,4,1,0,4,0,1,1,18500.384615384617,0,1,0,0
57777,0,8,4,1,8,28000,1,1,18500.384615384617,0,1,0,0
57778,1,4,2,1,4,9800,1,1,18500.384615384617,0,1,0,0
57779,1,4,2,1,4,42000,1,1,18500.384615384617,0,1,0,0
57780,1,7,3,0,7,0,0,1,18500.384615384617,0,1,0,0
57781,1,6,3,1,6,19600,0,1,18500.384615384617,0,1,0,0
57782,1,15,5,1,15,122640,1,1,18500.384615384617,0,1,0,0
57783,1,8,4,1,8,18900,0,1,18500.384615384617,0,1,0,0
57784,0,4,2,1,4,33000,0,1,18500.384615384617,0,1,0,0
57785,0,8,4,1,8,48000,0,1,18500.384615384617,0,1,0,0
57786,1,4,2,1,4,24000,1,1,18500.384615384617,0,1,0,0
57787,1,4,2,1,4,1000,0,1,18500.384615384617,0,1,0,0
57788,1,4,2,1,4,24000,0,1,18500.384615384617,0,1,0,0
57789,1,4,2,1,4,12600,0,1,18500.384615384617,0,1,0,0
57790,1,4,2,1,4,9800,1,1,18500.384615384617,0,1,0,0
57791,1,4,2,1,4,24000,0,1,18500.384615384617,0,1,0,0
57792,1,15,5,1,15,26600,1,1,18500.384615384617,0,1,0,0
57793,1,4,2,1,4,7000,0,1,18500.384615384617,0,1,0,0
57794,1,8,4,2,8,57300,1,1,18500.384615384617,0,1,0,0
57795,1,10,5,1,10,9500,1,1,18500.384615384617,0,1,0,0
57796,1,4,2,1,4,21000,1,1,18500.384615384617,0,1,0,0
57797,1,6,3,1,6,58000,1,1,18500.384615384617,0,1,0,0
57798,1,10,5,2,10,98520,0,1,18500.384615384617,0,1,0,0
57799,1,10,3,0,10,0,0,1,18500.384615384617,0,1,0,0
57800,1,14,7,2,14,45900,0,1,18500.384615384617,0,1,0,0
57801,1,4,2,1,4,21000,1,1,18500.384615384617,0,1,0,0
57802,1,4,2,1,4,4000,0,1,18500.384615384617,0,1,0,0
57803,1,9,5,2,9,75140,1,1,18500.384615384617,0,1,0,0
57804,1,8,4,1,8,30600,1,1,18500.384615384617,0,1,0,0
57805,1,4,2,1,4,10000,0,1,18500.384615384617,0,1,0,0
57806,1,4,2,1,4,10000,1,1,18500.384615384617,0,1,0,0
57807,1,7,3,2,7,43750,1,1,18500.384615384617,0,1,0,0
57808,0,4,2,1,4,80640,0,1,18500.384615384617,0,1,0,0
57809,1,8,4,1,8,21000,1,1,18500.384615384617,0,1,0,0
57810,1,4,2,1,4,16800,1,1,18500.384615384617,0,1,0,0
57811,0,4,2,1,4,18750,0,1,18500.384615384617,0,1,0,0
57812,0,11,2,0,11,0,1,1,18500.384615384617,0,1,0,0
57813,0,4,0,-1,4,0,1,1,878.5714285714286,1,0,0,0
57814,0,59,19,1,59,428050,1,1,16380.0,0,0,0,1
57815,0,4,1,0,4,0,0,1,16380.0,0,0,0,1
57816,0,6,1,0,6,0,0,1,34843.57142857143,0,0,0,0
57817,1,9,1,0,9,20250,1,1,34843.57142857143,0,0,0,0
57818,0,13,4,1,13,62820,1,1,34843.57142857143,0,0,0,0
57819,1,6,2,0,6,0,1,1,1361.428571428571,0,0,1,0
57820,0,8,3,0,8,0,0,1,1361.428571428571,0,0,1,0
57821,0,4,0,-1,4,0,1,1,1361.428571428571,0,0,1,0
57822,0,6,2,0,6,0,1,1,1361.428571428571,0,0,1,0
57823,0,21,8,0,21,0,1,1,1361.428571428571,0,0,1,0
57824,1,6,2,0,6,0,1,1,1361.428571428571,0,0,1,0
57825,1,6,2,0,6,0,1,1,1361.428571428571,0,0,1,0
57826,0,6,2,0,6,0,0,1,1361.428571428571,0,0,1,0
57827,0,7,3,0,7,0,1,1,1361.428571428571,0,0,1,0
57828,0,5,0,-1,5,0,1,1,1361.428571428571,0,0,1,0
57829,1,6,1,0,6,0,1,1,1361.428571428571,0,0,1,0
57830,0,5,0,-1,5,0,0,1,1361.428571428571,0,0,1,0
57831,0,6,1,0,6,0,1,1,1361.428571428571,0,0,1,0
57832,0,7,1,0,7,0,1,1,1361.428571428571,0,0,1,0
57833,0,4,0,-1,4,0,1,1,1361.428571428571,0,0,1,0
57834,0,12,1,0,12,0,1,1,1361.428571428571,0,0,1,0
57835,0,7,1,0,7,0,1,1,1361.428571428571,0,0,1,0
57836,0,5,0,-1,5,0,1,1,1361.428571428571,0,0,1,0
57837,0,7,1,0,7,0,1,1,1361.428571428571,0,0,1,0
57838,0,21,5,2,21,85600,0,0,21583.75,1,0,0,0
57839,0,24,8,2,24,128400,0,1,7830.7692307692305,0,0,0,0
57840,0,22,8,1,22,84150,0,1,7830.7692307692305,0,0,0,0
57841,1,17,3,0,17,27000,1,1,28409.041641151256,1,0,0,0
57842,0,11,3,0,11,0,1,1,28409.041641151256,1,0,0,0
57843,1,49,9,1,49,152800,1,1,14031.86090225564,0,0,0,0
57844,1,5,2,1,5,30000,1,1,14031.86090225564,0,0,0,0
57845,0,39,8,2,39,109400,0,1,14031.86090225564,0,0,0,0
57846,0,21,5,1,21,219600,0,1,14153.333333333334,1,0,0,0
57847,0,23,8,1,23,181520,1,1,16087.5,0,0,0,0
57848,1,10,4,0,10,12100,1,1,17135.0,1,0,0,0
57849,0,6,2,1,6,35000,1,1,17135.0,1,0,0,0
57850,0,16,4,1,16,123900,0,1,29600.0,1,0,0,0
57851,0,13,5,1,13,116800,1,1,29600.0,1,0,0,0
57852,0,17,6,1,17,36300,1,1,8322.333333333332,0,0,0,0
57853,0,24,3,1,24,14400,0,1,8322.333333333332,0,0,0,0
57854,0,14,1,0,14,0,0,1,14595.833333333332,1,0,0,0
57855,0,13,3,0,13,0,0,1,14595.833333333332,1,0,0,0
57856,0,12,5,1,12,0,0,0,1984.5,1,0,0,0
57857,0,5,2,0,5,0,0,1,3009.25,0,0,0,1
57858,0,13,3,0,13,0,1,1,3009.25,0,0,0,1
57859,1,9,2,0,9,0,0,1,3009.25,0,0,0,1
57860,1,20,5,1,20,0,1,1,3009.25,0,0,0,1
57861,0,4,1,0,4,0,0,1,3009.25,0,0,0,1
57862,1,24,6,1,24,40000,0,1,60.0,0,0,0,0
57863,1,7,5,1,7,84000,1,1,60.0,0,0,0,0
57864,0,6,2,0,6,0,1,1,60.0,0,0,0,0
57865,0,4,1,0,4,0,1,1,60.0,0,0,0,0
57866,0,9,4,0,9,0,1,1,60.0,0,0,0,0
57867,0,4,1,0,4,0,1,1,60.0,0,0,0,0
57868,1,19,9,3,19,73000,1,1,60.0,0,0,0,0
57869,1,8,4,2,8,83000,0,1,60.0,0,0,0,0
57870,1,4,2,1,4,19800,1,1,60.0,0,0,0,0
57871,0,6,3,1,6,16800,1,1,60.0,0,0,0,0
57872,1,12,8,2,12,141000,1,1,60.0,0,0,0,0
57873,0,8,5,1,8,34600,1,1,60.0,0,0,0,0
57874,1,5,2,0,5,0,0,1,60.0,0,0,0,0
57875,0,10,4,1,10,28500,0,1,60.0,0,0,0,0
57876,1,11,6,2,11,61100,1,1,60.0,0,0,0,0
57877,0,16,9,3,16,101900,1,1,60.0,0,0,0,0
57878,0,6,3,1,6,1500,1,1,60.0,0,0,0,0
57879,0,5,1,0,5,0,1,1,60.0,0,0,0,0
57880,0,6,2,1,6,9100,0,1,16830.0,0,0,0,0
57881,1,6,0,-1,6,0,1,1,2585.119047619048,0,0,1,0
57882,0,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57883,1,6,1,0,6,0,1,1,2585.119047619048,0,0,1,0
57884,0,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57885,0,6,1,0,6,0,0,1,2585.119047619048,0,0,1,0
57886,0,4,0,-1,4,0,1,1,2585.119047619048,0,0,1,0
57887,1,6,1,0,6,0,1,1,2585.119047619048,0,0,1,0
57888,0,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57889,1,7,1,0,7,0,1,1,2585.119047619048,0,0,1,0
57890,1,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57891,0,6,1,0,6,0,0,1,2585.119047619048,0,0,1,0
57892,1,4,0,-1,4,0,1,1,2585.119047619048,0,0,1,0
57893,0,6,1,0,6,0,0,1,2585.119047619048,0,0,1,0
57894,1,4,0,-1,4,0,1,1,2585.119047619048,0,0,1,0
57895,0,6,1,0,6,0,0,1,2585.119047619048,0,0,1,0
57896,1,7,1,0,7,0,1,1,2585.119047619048,0,0,1,0
57897,0,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57898,1,6,1,0,6,0,1,1,2585.119047619048,0,0,1,0
57899,1,4,0,-1,4,0,1,1,2585.119047619048,0,0,1,0
57900,1,6,1,0,6,0,1,1,2585.119047619048,0,0,1,0
57901,0,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57902,1,6,1,0,6,0,0,1,2585.119047619048,0,0,1,0
57903,1,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57904,0,6,1,0,6,0,0,1,2585.119047619048,0,0,1,0
57905,1,4,0,-1,4,0,1,1,2585.119047619048,0,0,1,0
57906,1,5,1,0,5,0,1,1,2585.119047619048,0,0,1,0
57907,0,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57908,1,6,1,0,6,0,0,1,2585.119047619048,0,0,1,0
57909,1,4,0,-1,4,0,0,1,2585.119047619048,0,0,1,0
57910,0,9,1,0,9,0,0,1,2585.119047619048,0,0,1,0
57911,0,4,0,-1,4,0,1,1,2585.119047619048,0,0,1,0
57912,0,7,2,0,7,0,0,0,9355.0,0,0,0,1
57913,1,5,2,0,5,0,0,0,9355.0,0,0,0,1
57914,0,9,3,0,9,0,0,0,9355.0,0,0,0,1
57915,0,9,3,0,9,0,0,0,9355.0,0,0,0,1
57916,0,7,2,0,7,0,0,0,9355.0,0,0,0,1
57917,1,9,3,0,9,0,1,0,9355.0,0,0,0,1
57918,1,7,2,0,7,0,0,0,9355.0,0,0,0,1
57919,0,6,2,0,6,0,0,0,9355.0,0,0,0,1
57920,1,7,2,0,7,0,0,0,9355.0,0,0,0,1
57921,0,6,1,0,6,0,0,0,9355.0,0,0,0,1
57922,0,5,1,0,5,0,0,0,9355.0,0,0,0,1
57923,1,6,1,0,6,0,0,0,9355.0,0,0,0,1
57924,0,5,1,0,5,0,0,0,9355.0,0,0,0,1
57925,0,4,1,0,4,0,0,0,9355.0,0,0,0,1
57926,0,25,4,0,25,0,0,0,9355.0,0,0,0,1
57927,0,8,3,1,8,80000,0,1,16829.375,0,0,0,1
57928,0,9,4,1,9,69200,0,1,16829.375,0,0,0,1
57929,0,8,2,0,8,0,1,1,16829.375,0,0,0,1
57930,0,6,2,1,6,50400,1,1,16829.375,0,0,0,1
57931,0,4,1,0,4,0,0,1,23577.35902255639,0,0,0,1
57932,0,10,2,1,10,18000,1,1,19155.852272727272,0,0,0,0
57933,1,23,6,0,23,77600,1,1,27903.95833333333,1,0,0,0
57934,1,12,2,0,12,0,1,1,27903.95833333333,1,0,0,0
57935,1,81,10,1,81,73950,0,1,27903.95833333333,1,0,0,0
57936,1,19,5,1,19,49300,1,1,27903.95833333333,1,0,0,0
57937,0,16,3,2,16,37650,1,1,27903.95833333333,1,0,0,0
57938,0,4,1,0,4,0,1,1,27762.5,0,0,0,1
57939,1,30,10,2,30,148600,0,1,9160.0,0,0,0,0
57940,0,20,7,1,20,63400,1,1,9160.0,0,0,0,0
57941,0,15,3,0,15,85500,0,1,9160.0,0,0,0,0
57942,0,35,9,1,35,85500,0,1,9160.0,0,0,0,0
57943,0,13,2,1,13,29200,1,1,9160.0,0,0,0,0
57944,0,7,0,-1,7,0,0,1,9160.0,0,0,0,0
57945,0,267,40,3,267,535200,0,1,9160.0,0,0,0,0
57946,0,50,14,2,50,99400,1,1,9743.256704980842,1,0,0,0
57947,0,27,8,1,27,146400,1,1,18552.5,1,0,0,0
57948,0,8,0,-1,8,0,1,0,3383.333333333333,0,0,0,0
57949,0,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57950,0,7,0,-1,7,0,1,0,3383.333333333333,0,0,0,0
57951,1,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57952,1,7,0,-1,7,0,1,0,3383.333333333333,0,0,0,0
57953,0,5,0,-1,5,0,0,0,3383.333333333333,0,0,0,0
57954,0,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57955,0,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57956,1,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57957,0,7,0,-1,7,0,0,0,3383.333333333333,0,0,0,0
57958,0,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57959,1,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57960,0,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57961,0,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57962,0,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57963,1,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57964,1,5,0,-1,5,0,1,0,3383.333333333333,0,0,0,0
57965,0,4,0,-1,4,0,1,0,3383.333333333333,0,0,0,0
57966,0,29,1,0,29,0,0,1,15849.5,0,0,0,0
57967,0,54,12,1,54,78500,0,1,7062.5,1,0,0,0
57968,1,25,2,1,25,0,0,1,7062.5,1,0,0,0
57969,0,6,1,0,6,0,1,1,7062.5,1,0,0,0
57970,1,25,7,2,25,72800,0,1,15800.60606060606,1,0,0,0
57971,0,14,1,0,14,0,0,1,15800.60606060606,1,0,0,0
57972,0,14,2,1,14,24000,1,1,15800.60606060606,1,0,0,0
57973,0,6,1,0,6,0,0,1,15800.60606060606,1,0,0,0
57974,0,4,1,0,4,0,1,1,16525.482954545456,0,1,0,0
57975,0,7,2,0,7,64800,1,1,41014.33333333333,0,1,0,0
57976,0,32,8,1,32,114600,1,1,16665.625,1,0,0,0
57977,0,4,1,0,4,0,0,1,16665.625,1,0,0,0
57978,0,24,6,1,24,137800,0,1,16665.625,1,0,0,0
57979,0,4,0,-1,4,0,0,1,16665.625,1,0,0,0
57980,0,30,10,1,30,216000,0,1,16665.625,1,0,0,0
57981,0,51,13,1,51,204400,0,1,16665.625,1,0,0,0
57982,1,54,7,1,54,66300,1,1,3600.0,0,0,0,0
57983,0,8,2,0,8,0,0,1,3600.0,0,0,0,0
57984,0,53,15,1,53,210900,1,1,3600.0,0,0,0,0
57985,1,21,5,1,21,28800,0,1,3600.0,0,0,0,0
57986,1,36,5,1,36,60000,0,1,3600.0,0,0,0,0
57987,1,4,1,0,4,0,0,1,3600.0,0,0,0,0
57988,1,14,3,0,14,0,1,1,3600.0,0,0,0,0
57989,0,190,51,2,190,324600,1,1,3600.0,0,0,0,0
57990,1,91,29,3,91,476960,0,1,3600.0,0,0,0,0
57991,1,12,3,1,12,79860,1,1,3600.0,0,0,0,0
